location_id,city,neighbourhood,country,region,type,expected_class,lat,lon
1644,Tokyo,Grid_Tokyo_28,Japan,Tokyo-Metro,Grid,High,35.68970135013502,139.72176861738117
1645,Tokyo,Grid_Tokyo_29,Japan,Tokyo-Metro,Grid,Medium,35.73425580558056,139.6669206086933
1646,Tokyo,Grid_Tokyo_30,Japan,Tokyo-Metro,Grid,Low,35.73425580558056,139.63035526956804
1647,Tokyo,Grid_Tokyo_31,Japan,Tokyo-Metro,Grid,High,35.61544392439244,139.64863793913065
1648,Tokyo,Grid_Tokyo_32,Japan,Tokyo-Metro,Grid,Medium,35.6748498649865,139.57550726088016
1649,Tokyo,Grid_Tokyo_33,Japan,Tokyo-Metro,Grid,Low,35.71940432043205,139.70348594781854
1650,Tokyo,Grid_Tokyo_34,Japan,Tokyo-Metro,Grid,High,35.61544392439244,139.6669206086933
1651,Tokyo,Grid_Tokyo_35,Japan,Tokyo-Metro,Grid,Medium,35.61544392439244,139.63035526956804
1652,Tokyo,Grid_Tokyo_36,Japan,Tokyo-Metro,Grid,Low,35.65999837983799,139.57550726088016
1653,Tokyo,Grid_Tokyo_37,Japan,Tokyo-Metro,Grid,High,35.71940432043205,139.59378993044277
1654,Tokyo,Grid_Tokyo_38,Japan,Tokyo-Metro,Grid,Medium,35.70455283528353,139.72176861738117
1655,Tokyo,Grid_Tokyo_39,Japan,Tokyo-Metro,Grid,Low,35.73425580558056,139.6852032782559
1656,Tokyo,Grid_Tokyo_40,Japan,Tokyo-Metro,Grid,High,35.73425580558056,139.6120726000054
1657,Tokyo,Grid_Tokyo_41,Japan,Tokyo-Metro,Grid,Medium,35.64514689468947,139.72176861738117
1658,Tokyo,Grid_Tokyo_42,Japan,Tokyo-Metro,Grid,Low,35.61544392439244,139.6852032782559
1659,Tokyo,Grid_Tokyo_43,Japan,Tokyo-Metro,Grid,High,35.61544392439244,139.6120726000054
1660,Tokyo,Grid_Tokyo_44,Japan,Tokyo-Metro,Grid,Medium,35.74910729072907,139.64863793913065
1661,Tokyo,Grid_Tokyo_45,Japan,Tokyo-Metro,Grid,Low,35.73425580558056,139.59378993044277
1662,Tokyo,Grid_Tokyo_46,Japan,Tokyo-Metro,Grid,High,35.630295409540956,139.72176861738117
1663,Tokyo,Grid_Tokyo_47,Japan,Tokyo-Metro,Grid,Medium,35.74910729072907,139.6669206086933
1664,Tokyo,Grid_Tokyo_48,Japan,Tokyo-Metro,Grid,Low,35.71940432043205,139.57550726088016
1665,Tokyo,Grid_Tokyo_49,Japan,Tokyo-Metro,Grid,High,35.74910729072907,139.63035526956804
1666,Tokyo,Grid_Tokyo_50,Japan,Tokyo-Metro,Grid,Medium,35.65999837983799,139.74005128694378
1667,Tokyo,Grid_Tokyo_51,Japan,Tokyo-Metro,Grid,Low,35.600592439243925,139.64863793913065
1668,Tokyo,Grid_Tokyo_52,Japan,Tokyo-Metro,Grid,High,35.6748498649865,139.55722459131752
1669,Tokyo,Grid_Tokyo_53,Japan,Tokyo-Metro,Grid,Medium,35.61544392439244,139.59378993044277
1670,Tokyo,Grid_Tokyo_54,Japan,Tokyo-Metro,Grid,Low,35.68970135013502,139.55722459131752
1671,Tokyo,Grid_Tokyo_55,Japan,Tokyo-Metro,Grid,High,35.600592439243925,139.6669206086933
1672,Tokyo,Grid_Tokyo_56,Japan,Tokyo-Metro,Grid,Medium,35.600592439243925,139.63035526956804
1673,Tokyo,Grid_Tokyo_57,Japan,Tokyo-Metro,Grid,Low,35.65999837983799,139.55722459131752
1674,Tokyo,Grid_Tokyo_58,Japan,Tokyo-Metro,Grid,High,35.74910729072907,139.6852032782559
1675,Tokyo,Grid_Tokyo_59,Japan,Tokyo-Metro,Grid,Medium,35.64514689468947,139.74005128694378
1676,Tokyo,Grid_Tokyo_60,Japan,Tokyo-Metro,Grid,Low,35.70455283528353,139.55722459131752
1677,Tokyo,Grid_Tokyo_61,Japan,Tokyo-Metro,Grid,High,35.600592439243925,139.6852032782559
1678,Tokyo,Grid_Tokyo_62,Japan,Tokyo-Metro,Grid,Medium,35.600592439243925,139.6120726000054
1679,Tokyo,Grid_Tokyo_63,Japan,Tokyo-Metro,Grid,Low,35.64514689468947,139.55722459131752
1680,Tokyo,Grid_Tokyo_64,Japan,Tokyo-Metro,Grid,High,35.73425580558056,139.57550726088016
1681,Tokyo,Grid_Tokyo_65,Japan,Tokyo-Metro,Grid,Medium,35.71940432043205,139.74005128694378
1682,Tokyo,Grid_Tokyo_66,Japan,Tokyo-Metro,Grid,Low,35.74910729072907,139.70348594781854
1683,Tokyo,Grid_Tokyo_67,Japan,Tokyo-Metro,Grid,High,35.61544392439244,139.57550726088016
1684,Tokyo,Grid_Tokyo_68,Japan,Tokyo-Metro,Grid,Medium,35.630295409540956,139.74005128694378
1685,Tokyo,Grid_Tokyo_69,Japan,Tokyo-Metro,Grid,Low,35.71940432043205,139.55722459131752
1686,Tokyo,Grid_Tokyo_70,Japan,Tokyo-Metro,Grid,High,35.600592439243925,139.70348594781854
1687,Tokyo,Grid_Tokyo_71,Japan,Tokyo-Metro,Grid,Medium,35.76395877587759,139.64863793913065
1688,Tokyo,Grid_Tokyo_72,Japan,Tokyo-Metro,Grid,Low,35.600592439243925,139.59378993044277
1689,Tokyo,Grid_Tokyo_73,Japan,Tokyo-Metro,Grid,High,35.630295409540956,139.55722459131752
1690,Tokyo,Grid_Tokyo_74,Japan,Tokyo-Metro,Grid,Medium,35.76395877587759,139.6669206086933
1691,Tokyo,Grid_Tokyo_75,Japan,Tokyo-Metro,Grid,Low,35.76395877587759,139.63035526956804
1692,Tokyo,Grid_Tokyo_76,Japan,Tokyo-Metro,Grid,High,35.65999837983799,139.75833395650642
1693,Tokyo,Grid_Tokyo_77,Japan,Tokyo-Metro,Grid,Medium,35.585740954095414,139.64863793913065
1694,Tokyo,Grid_Tokyo_78,Japan,Tokyo-Metro,Grid,Low,35.6748498649865,139.5389419217549
1695,Tokyo,Grid_Tokyo_79,Japan,Tokyo-Metro,Grid,High,35.68970135013502,139.5389419217549
1696,Tokyo,Grid_Tokyo_80,Japan,Tokyo-Metro,Grid,Medium,35.585740954095414,139.6669206086933
1697,Tokyo,Grid_Tokyo_81,Japan,Tokyo-Metro,Grid,Low,35.585740954095414,139.63035526956804
1698,Tokyo,Grid_Tokyo_82,Japan,Tokyo-Metro,Grid,High,35.65999837983799,139.5389419217549
1699,Tokyo,Grid_Tokyo_83,Japan,Tokyo-Metro,Grid,Medium,35.76395877587759,139.6852032782559
1700,Tokyo,Grid_Tokyo_84,Japan,Tokyo-Metro,Grid,Low,35.64514689468947,139.75833395650642
1701,Tokyo,Grid_Tokyo_85,Japan,Tokyo-Metro,Grid,High,35.73425580558056,139.74005128694378
1702,Tokyo,Grid_Tokyo_86,Japan,Tokyo-Metro,Grid,Medium,35.74910729072907,139.72176861738117
1703,Tokyo,Grid_Tokyo_87,Japan,Tokyo-Metro,Grid,Low,35.70455283528353,139.5389419217549
1704,Tokyo,Grid_Tokyo_88,Japan,Tokyo-Metro,Grid,High,35.585740954095414,139.6852032782559
1705,Tokyo,Grid_Tokyo_89,Japan,Tokyo-Metro,Grid,Medium,35.74910729072907,139.57550726088016
1706,Tokyo,Grid_Tokyo_90,Japan,Tokyo-Metro,Grid,Low,35.61544392439244,139.74005128694378
1707,Tokyo,Grid_Tokyo_91,Japan,Tokyo-Metro,Grid,High,35.73425580558056,139.55722459131752
1708,Tokyo,Grid_Tokyo_92,Japan,Tokyo-Metro,Grid,Medium,35.600592439243925,139.72176861738117
1709,Tokyo,Grid_Tokyo_93,Japan,Tokyo-Metro,Grid,Low,35.585740954095414,139.6120726000054
1710,Tokyo,Grid_Tokyo_94,Japan,Tokyo-Metro,Grid,High,35.64514689468947,139.5389419217549
1711,Tokyo,Grid_Tokyo_95,Japan,Tokyo-Metro,Grid,Medium,35.600592439243925,139.57550726088016
1712,Tokyo,Grid_Tokyo_96,Japan,Tokyo-Metro,Grid,Low,35.61544392439244,139.55722459131752
1713,Tokyo,Grid_Tokyo_97,Japan,Tokyo-Metro,Grid,High,35.76395877587759,139.70348594781854
1714,Tokyo,Grid_Tokyo_98,Japan,Tokyo-Metro,Grid,Medium,35.630295409540956,139.75833395650642
1715,Tokyo,Grid_Tokyo_99,Japan,Tokyo-Metro,Grid,Low,35.71940432043205,139.5389419217549
1716,Tokyo,Grid_Tokyo_100,Japan,Tokyo-Metro,Grid,High,35.585740954095414,139.70348594781854
1717,Tokyo,Grid_Tokyo_101,Japan,Tokyo-Metro,Grid,Medium,35.585740954095414,139.59378993044277
1718,Tokyo,Grid_Tokyo_102,Japan,Tokyo-Metro,Grid,Low,35.630295409540956,139.5389419217549
1719,Tokyo,Grid_Tokyo_103,Japan,Tokyo-Metro,Grid,High,35.7788102610261,139.64863793913065
1720,Tokyo,Grid_Tokyo_104,Japan,Tokyo-Metro,Grid,Medium,35.74910729072907,139.74005128694378
1721,Tokyo,Grid_Tokyo_105,Japan,Tokyo-Metro,Grid,Low,35.68970135013502,139.77661662606903
1722,Tokyo,Grid_Tokyo_106,Japan,Tokyo-Metro,Grid,High,35.7788102610261,139.6669206086933
1723,Tokyo,Grid_Tokyo_107,Japan,Tokyo-Metro,Grid,Medium,35.7788102610261,139.63035526956804
1724,Tokyo,Grid_Tokyo_108,Japan,Tokyo-Metro,Grid,Low,35.65999837983799,139.77661662606903
1725,Tokyo,Grid_Tokyo_109,Japan,Tokyo-Metro,Grid,High,35.74910729072907,139.55722459131752
1726,Tokyo,Grid_Tokyo_110,Japan,Tokyo-Metro,Grid,Medium,35.600592439243925,139.74005128694378
1727,Tokyo,Grid_Tokyo_111,Japan,Tokyo-Metro,Grid,Low,35.76395877587759,139.72176861738117
1728,Tokyo,Grid_Tokyo_112,Japan,Tokyo-Metro,Grid,High,35.570889468946895,139.64863793913065
1729,Tokyo,Grid_Tokyo_113,Japan,Tokyo-Metro,Grid,Medium,35.6748498649865,139.52065925219227
1730,Tokyo,Grid_Tokyo_114,Japan,Tokyo-Metro,Grid,Low,35.68970135013502,139.52065925219227
1731,Tokyo,Grid_Tokyo_115,Japan,Tokyo-Metro,Grid,High,35.570889468946895,139.6669206086933
1732,Tokyo,Grid_Tokyo_116,Japan,Tokyo-Metro,Grid,Medium,35.70455283528353,139.77661662606903
1733,Tokyo,Grid_Tokyo_117,Japan,Tokyo-Metro,Grid,Low,35.7788102610261,139.6852032782559
1734,Tokyo,Grid_Tokyo_118,Japan,Tokyo-Metro,Grid,High,35.570889468946895,139.63035526956804
1735,Tokyo,Grid_Tokyo_119,Japan,Tokyo-Metro,Grid,Medium,35.65999837983799,139.52065925219227
1736,Tokyo,Grid_Tokyo_120,Japan,Tokyo-Metro,Grid,Low,35.76395877587759,139.57550726088016
1737,Tokyo,Grid_Tokyo_121,Japan,Tokyo-Metro,Grid,High,35.61544392439244,139.75833395650642
1738,Tokyo,Grid_Tokyo_122,Japan,Tokyo-Metro,Grid,Medium,35.600592439243925,139.55722459131752
1739,Tokyo,Grid_Tokyo_123,Japan,Tokyo-Metro,Grid,Low,35.7788102610261,139.6120726000054
1740,Tokyo,Grid_Tokyo_124,Japan,Tokyo-Metro,Grid,High,35.64514689468947,139.77661662606903
1741,Tokyo,Grid_Tokyo_125,Japan,Tokyo-Metro,Grid,Medium,35.73425580558056,139.5389419217549
1742,Tokyo,Grid_Tokyo_126,Japan,Tokyo-Metro,Grid,Low,35.585740954095414,139.72176861738117
1743,Tokyo,Grid_Tokyo_127,Japan,Tokyo-Metro,Grid,High,35.585740954095414,139.57550726088016
1744,Tokyo,Grid_Tokyo_128,Japan,Tokyo-Metro,Grid,Medium,35.61544392439244,139.5389419217549
1745,Tokyo,Grid_Tokyo_129,Japan,Tokyo-Metro,Grid,Low,35.70455283528353,139.52065925219227
1746,Tokyo,Grid_Tokyo_130,Japan,Tokyo-Metro,Grid,High,35.570889468946895,139.6852032782559
1747,Tokyo,Grid_Tokyo_131,Japan,Tokyo-Metro,Grid,Medium,35.570889468946895,139.6120726000054
1748,Tokyo,Grid_Tokyo_132,Japan,Tokyo-Metro,Grid,Low,35.64514689468947,139.52065925219227
1749,Tokyo,Grid_Tokyo_133,Japan,Tokyo-Metro,Grid,High,35.7788102610261,139.70348594781854
1750,Tokyo,Grid_Tokyo_134,Japan,Tokyo-Metro,Grid,Medium,35.7788102610261,139.59378993044277
1751,Tokyo,Grid_Tokyo_135,Japan,Tokyo-Metro,Grid,Low,35.71940432043205,139.52065925219227
1752,Tokyo,Grid_Tokyo_136,Japan,Tokyo-Metro,Grid,High,35.570889468946895,139.70348594781854
1753,Tokyo,Grid_Tokyo_137,Japan,Tokyo-Metro,Grid,Medium,35.76395877587759,139.74005128694378
1754,Tokyo,Grid_Tokyo_138,Japan,Tokyo-Metro,Grid,Low,35.570889468946895,139.59378993044277
1755,Tokyo,Grid_Tokyo_139,Japan,Tokyo-Metro,Grid,High,35.630295409540956,139.52065925219227
1756,Tokyo,Grid_Tokyo_140,Japan,Tokyo-Metro,Grid,Medium,35.76395877587759,139.55722459131752
1757,Tokyo,Grid_Tokyo_141,Japan,Tokyo-Metro,Grid,Low,35.600592439243925,139.75833395650642
1758,Tokyo,Grid_Tokyo_142,Japan,Tokyo-Metro,Grid,High,35.74910729072907,139.5389419217549
1759,Tokyo,Grid_Tokyo_143,Japan,Tokyo-Metro,Grid,Medium,35.585740954095414,139.74005128694378
1760,Tokyo,Grid_Tokyo_144,Japan,Tokyo-Metro,Grid,Low,35.79366174617462,139.64863793913065
1761,Tokyo,Grid_Tokyo_145,Japan,Tokyo-Metro,Grid,High,35.6748498649865,139.79489929563167
1762,Tokyo,Grid_Tokyo_146,Japan,Tokyo-Metro,Grid,Medium,35.7788102610261,139.72176861738117
1763,Tokyo,Grid_Tokyo_147,Japan,Tokyo-Metro,Grid,Low,35.585740954095414,139.55722459131752
1764,Tokyo,Grid_Tokyo_148,Japan,Tokyo-Metro,Grid,High,35.600592439243925,139.5389419217549
1765,Tokyo,Grid_Tokyo_149,Japan,Tokyo-Metro,Grid,Medium,35.68970135013502,139.79489929563167
1766,Tokyo,Grid_Tokyo_150,Japan,Tokyo-Metro,Grid,Low,35.79366174617462,139.6669206086933
1767,Tokyo,Grid_Tokyo_151,Japan,Tokyo-Metro,Grid,High,35.79366174617462,139.63035526956804
1768,Tokyo,Grid_Tokyo_152,Japan,Tokyo-Metro,Grid,Medium,35.65999837983799,139.79489929563167
1769,Tokyo,Grid_Tokyo_153,Japan,Tokyo-Metro,Grid,Low,35.7788102610261,139.57550726088016
1770,Tokyo,Grid_Tokyo_154,Japan,Tokyo-Metro,Grid,High,35.55603798379838,139.64863793913065
1771,Tokyo,Grid_Tokyo_155,Japan,Tokyo-Metro,Grid,Medium,35.6748498649865,139.50237658262964
1772,Tokyo,Grid_Tokyo_156,Japan,Tokyo-Metro,Grid,Low,35.73425580558056,139.52065925219227
1773,Tokyo,Grid_Tokyo_157,Japan,Tokyo-Metro,Grid,High,35.570889468946895,139.72176861738117
1774,Tokyo,Grid_Tokyo_158,Japan,Tokyo-Metro,Grid,Medium,35.70455283528353,139.79489929563167
1775,Tokyo,Grid_Tokyo_159,Japan,Tokyo-Metro,Grid,Low,35.79366174617462,139.6852032782559
1776,Tokyo,Grid_Tokyo_160,Japan,Tokyo-Metro,Grid,High,35.68970135013502,139.50237658262964
1777,Tokyo,Grid_Tokyo_161,Japan,Tokyo-Metro,Grid,Medium,35.55603798379838,139.6669206086933
1778,Tokyo,Grid_Tokyo_162,Japan,Tokyo-Metro,Grid,Low,35.55603798379838,139.63035526956804
1779,Tokyo,Grid_Tokyo_163,Japan,Tokyo-Metro,Grid,High,35.65999837983799,139.50237658262964
1780,Tokyo,Grid_Tokyo_164,Japan,Tokyo-Metro,Grid,Medium,35.79366174617462,139.6120726000054
1781,Tokyo,Grid_Tokyo_165,Japan,Tokyo-Metro,Grid,Low,35.64514689468947,139.79489929563167
1782,Tokyo,Grid_Tokyo_166,Japan,Tokyo-Metro,Grid,High,35.570889468946895,139.57550726088016
1783,Tokyo,Grid_Tokyo_167,Japan,Tokyo-Metro,Grid,Medium,35.61544392439244,139.52065925219227
1784,Tokyo,Grid_Tokyo_168,Japan,Tokyo-Metro,Grid,Low,35.70455283528353,139.50237658262964
1785,Tokyo,Grid_Tokyo_169,Japan,Tokyo-Metro,Grid,High,35.55603798379838,139.6852032782559
1786,Tokyo,Grid_Tokyo_170,Japan,Tokyo-Metro,Grid,Medium,35.55603798379838,139.6120726000054
1787,Tokyo,Grid_Tokyo_171,Japan,Tokyo-Metro,Grid,Low,35.64514689468947,139.50237658262964
1788,Tokyo,Grid_Tokyo_172,Japan,Tokyo-Metro,Grid,High,35.71940432043205,139.79489929563167
1789,Tokyo,Grid_Tokyo_173,Japan,Tokyo-Metro,Grid,Medium,35.79366174617462,139.70348594781854
1790,Tokyo,Grid_Tokyo_174,Japan,Tokyo-Metro,Grid,Low,35.74910729072907,139.77661662606903
1791,Tokyo,Grid_Tokyo_175,Japan,Tokyo-Metro,Grid,High,35.7788102610261,139.74005128694378
1792,Tokyo,Grid_Tokyo_176,Japan,Tokyo-Metro,Grid,Medium,35.76395877587759,139.5389419217549
1793,Tokyo,Grid_Tokyo_177,Japan,Tokyo-Metro,Grid,Low,35.585740954095414,139.75833395650642
1794,Tokyo,Grid_Tokyo_178,Japan,Tokyo-Metro,Grid,High,35.79366174617462,139.59378993044277
1795,Tokyo,Grid_Tokyo_179,Japan,Tokyo-Metro,Grid,Medium,35.630295409540956,139.79489929563167
1796,Tokyo,Grid_Tokyo_180,Japan,Tokyo-Metro,Grid,Low,35.7788102610261,139.55722459131752
1797,Tokyo,Grid_Tokyo_181,Japan,Tokyo-Metro,Grid,High,35.600592439243925,139.77661662606903
1798,Tokyo,Grid_Tokyo_182,Japan,Tokyo-Metro,Grid,Medium,35.71940432043205,139.50237658262964
1799,Tokyo,Grid_Tokyo_183,Japan,Tokyo-Metro,Grid,Low,35.55603798379838,139.70348594781854
1800,Tokyo,Grid_Tokyo_184,Japan,Tokyo-Metro,Grid,High,35.585740954095414,139.5389419217549
1801,Tokyo,Grid_Tokyo_185,Japan,Tokyo-Metro,Grid,Medium,35.74910729072907,139.52065925219227
1802,Tokyo,Grid_Tokyo_186,Japan,Tokyo-Metro,Grid,Low,35.570889468946895,139.74005128694378
1803,Tokyo,Grid_Tokyo_187,Japan,Tokyo-Metro,Grid,High,35.55603798379838,139.59378993044277
1804,Tokyo,Grid_Tokyo_188,Japan,Tokyo-Metro,Grid,Medium,35.630295409540956,139.50237658262964
1805,Tokyo,Grid_Tokyo_189,Japan,Tokyo-Metro,Grid,Low,35.570889468946895,139.55722459131752
1806,Tokyo,Grid_Tokyo_190,Japan,Tokyo-Metro,Grid,High,35.600592439243925,139.52065925219227
1807,Tokyo,Grid_Tokyo_191,Japan,Tokyo-Metro,Grid,Medium,35.73425580558056,139.79489929563167
1808,Tokyo,Grid_Tokyo_192,Japan,Tokyo-Metro,Grid,Low,35.79366174617462,139.72176861738117
1809,Tokyo,Grid_Tokyo_193,Japan,Tokyo-Metro,Grid,High,35.79366174617462,139.57550726088016
1810,Tokyo,Grid_Tokyo_194,Japan,Tokyo-Metro,Grid,Medium,35.80851323132313,139.64863793913065
1811,Tokyo,Grid_Tokyo_195,Japan,Tokyo-Metro,Grid,Low,35.6748498649865,139.8131819651943
1812,Tokyo,Grid_Tokyo_196,Japan,Tokyo-Metro,Grid,High,35.68970135013502,139.8131819651943
1813,Tokyo,Grid_Tokyo_197,Japan,Tokyo-Metro,Grid,Medium,35.80851323132313,139.6669206086933
1814,Tokyo,Grid_Tokyo_198,Japan,Tokyo-Metro,Grid,Low,35.80851323132313,139.63035526956804
1815,Tokyo,Grid_Tokyo_199,Japan,Tokyo-Metro,Grid,High,35.65999837983799,139.8131819651943
1816,Tokyo,Grid_Tokyo_200,Japan,Tokyo-Metro,Grid,Medium,35.73425580558056,139.50237658262964
1817,Tokyo,Grid_Tokyo_201,Japan,Tokyo-Metro,Grid,Low,35.55603798379838,139.72176861738117
1818,Tokyo,Grid_Tokyo_202,Japan,Tokyo-Metro,Grid,High,35.55603798379838,139.57550726088016
1819,Tokyo,Grid_Tokyo_203,Japan,Tokyo-Metro,Grid,Medium,35.61544392439244,139.50237658262964
1820,Tokyo,Grid_Tokyo_204,Japan,Tokyo-Metro,Grid,Low,35.541186498649864,139.64863793913065
1821,Tokyo,Grid_Tokyo_205,Japan,Tokyo-Metro,Grid,High,35.6748498649865,139.48409391306703
1822,Tokyo,Grid_Tokyo_206,Japan,Tokyo-Metro,Grid,Medium,35.70455283528353,139.8131819651943
1823,Tokyo,Grid_Tokyo_207,Japan,Tokyo-Metro,Grid,Low,35.80851323132313,139.6852032782559
1824,Tokyo,Grid_Tokyo_208,Japan,Tokyo-Metro,Grid,High,35.68970135013502,139.48409391306703
1825,Tokyo,Grid_Tokyo_209,Japan,Tokyo-Metro,Grid,Medium,35.541186498649864,139.6669206086933
1826,Tokyo,Grid_Tokyo_210,Japan,Tokyo-Metro,Grid,Low,35.80851323132313,139.6120726000054
1827,Tokyo,Grid_Tokyo_211,Japan,Tokyo-Metro,Grid,High,35.64514689468947,139.8131819651943
1828,Tokyo,Grid_Tokyo_212,Japan,Tokyo-Metro,Grid,Medium,35.541186498649864,139.63035526956804
1829,Tokyo,Grid_Tokyo_213,Japan,Tokyo-Metro,Grid,Low,35.65999837983799,139.48409391306703
1830,Tokyo,Grid_Tokyo_214,Japan,Tokyo-Metro,Grid,High,35.7788102610261,139.5389419217549
1831,Tokyo,Grid_Tokyo_215,Japan,Tokyo-Metro,Grid,Medium,35.585740954095414,139.77661662606903
1832,Tokyo,Grid_Tokyo_216,Japan,Tokyo-Metro,Grid,Low,35.76395877587759,139.52065925219227
1833,Tokyo,Grid_Tokyo_217,Japan,Tokyo-Metro,Grid,High,35.570889468946895,139.75833395650642
1834,Tokyo,Grid_Tokyo_218,Japan,Tokyo-Metro,Grid,Medium,35.70455283528353,139.48409391306703
1835,Tokyo,Grid_Tokyo_219,Japan,Tokyo-Metro,Grid,Low,35.541186498649864,139.6852032782559
1836,Tokyo,Grid_Tokyo_220,Japan,Tokyo-Metro,Grid,High,35.79366174617462,139.74005128694378
1837,Tokyo,Grid_Tokyo_221,Japan,Tokyo-Metro,Grid,Medium,35.541186498649864,139.6120726000054
1838,Tokyo,Grid_Tokyo_222,Japan,Tokyo-Metro,Grid,Low,35.64514689468947,139.48409391306703
1839,Tokyo,Grid_Tokyo_223,Japan,Tokyo-Metro,Grid,High,35.570889468946895,139.5389419217549
1840,Tokyo,Grid_Tokyo_224,Japan,Tokyo-Metro,Grid,Medium,35.585740954095414,139.52065925219227
1841,Tokyo,Grid_Tokyo_225,Japan,Tokyo-Metro,Grid,Low,35.71940432043205,139.8131819651943
